Values,MA_1000,MA_5000,Timestamp,,,,,,,
100,79.399,72.485,30/06/24 2:58,,,,,,,
100,79.346,72.4786,30/06/24 2:58,,,,,,,
100,79.293,72.4722,30/06/24 2:58,,,,,,,
100,79.24,72.4658,30/06/24 2:59,,,,,,,
100,79.187,72.4594,30/06/24 2:59,,,,,,,
100,79.134,72.453,30/06/24 2:59,,,,,,,
100,79.081,72.4466,30/06/24 2:59,,,,,,,
100,79.028,72.4402,30/06/24 3:00,,,,,,,
100,78.975,72.4338,30/06/24 3:00,,,,,,,
100,78.922,72.4274,30/06/24 3:00,,,,,,,
100,78.868,72.421,30/06/24 3:00,,,,,,,
100,78.814,72.4144,30/06/24 3:01,,,,,,,
100,78.76,72.4078,30/06/24 3:01,,,,,,,
100,78.706,72.4012,30/06/24 3:01,,,,,,,
100,78.652,72.3946,30/06/24 3:01,,,,,,,
100,78.598,72.388,30/06/24 3:02,,,,,,,
100,78.544,72.3814,30/06/24 3:02,,,,,,,
100,78.49,72.3748,30/06/24 3:02,,,,,,,
100,78.436,72.3682,30/06/24 3:02,,,,,,,
100,78.381,72.3616,30/06/24 3:03,,,,,,,
100,78.326,72.3548,30/06/24 3:03,,,,,,,
100,78.271,72.348,30/06/24 3:03,,,,,,,
100,78.216,72.3412,30/06/24 3:03,,,,,,,
100,78.161,72.3344,30/06/24 3:04,,,,,,,
100,78.106,72.3276,30/06/24 3:04,,,,,,,
100,78.051,72.3208,30/06/24 3:04,,,,,,,
100,77.996,72.314,30/06/24 4:31,,,,,,,
100,77.941,72.3072,30/06/24 4:31,,,,,,,
100,77.885,72.3002,30/06/24 4:32,,,,,,,
100,77.829,72.2932,30/06/24 4:32,,,,,,,
99,77.773,72.2862,30/06/24 4:32,,,,,,,
99,77.717,72.2792,30/06/24 4:32,,,,,,,
99,77.662,72.2724,30/06/24 4:33,,,,,,,
99,77.607,72.2656,30/06/24 4:33,,,,,,,
99,77.552,72.2588,30/06/24 4:33,,,,,,,
99,77.497,72.252,30/06/24 4:33,,,,,,,
99,77.489,72.2452,30/06/24 4:33,,,,,,,
99,77.481,72.2384,30/06/24 4:34,,,,,,,
99,77.473,72.2316,30/06/24 4:34,,,,,,,
99,77.465,72.2248,30/06/24 4:34,,,,,,,
99,77.457,72.218,30/06/24 4:35,,,,,,,
99,77.448,72.2112,30/06/24 4:35,,,,,,,
99,77.439,72.2044,30/06/24 4:35,,,,,,,
99,77.43,72.1976,30/06/24 4:35,,,,,,,
99,77.421,72.1906,30/06/24 4:36,,,,,,,
99,77.412,72.1836,30/06/24 4:36,,,,,,,
99,77.403,72.1766,30/06/24 4:36,,,,,,,
99,77.393,72.1696,30/06/24 4:36,,,,,,,
99,77.383,72.1626,30/06/24 4:36,,,,,,,
99,77.372,72.1556,30/06/24 4:37,,,,,,,
99,77.361,72.1486,30/06/24 4:37,,,,,,,
99,77.35,72.1416,30/06/24 4:37,,,,,,,
99,77.339,72.1346,30/06/24 4:38,,,,,,,
99,77.327,72.1276,30/06/24 4:38,,,,,,,
99,77.315,72.1206,30/06/24 4:38,,,,,,,
99,77.303,72.1136,30/06/24 4:38,,,,,,,
99,77.291,72.1066,30/06/24 4:39,,,,,,,
99,77.279,72.0996,30/06/24 4:39,,,,,,,
99,77.267,72.0926,30/06/24 4:39,,,,,,,
99,77.255,72.0856,30/06/24 4:39,,,,,,,
98,77.243,72.0786,30/06/24 4:39,,,,,,,
98,77.231,72.0716,30/06/24 4:40,,,,,,,
98,77.22,72.0648,30/06/24 4:40,,,,,,,
98,77.209,72.058,30/06/24 4:40,,,,,,,
98,77.197,72.0512,30/06/24 4:41,,,,,,,
98,77.185,72.0444,30/06/24 4:41,,,,,,,
98,77.173,72.0374,30/06/24 4:41,,,,,,,
98,77.161,72.0304,30/06/24 4:41,,,,,,,
98,77.149,72.0234,30/06/24 4:42,,,,,,,
98,77.137,72.0164,30/06/24 4:42,,,,,,,
98,77.125,72.0094,30/06/24 4:42,,,,,,,
98,77.113,72.0024,30/06/24 4:42,,,,,,,
98,77.101,71.9954,30/06/24 4:43,,,,,,,
98,77.089,71.9884,30/06/24 4:43,,,,,,,
98,77.077,71.9814,30/06/24 4:43,,,,,,,
98,77.064,71.9742,30/06/24 4:43,,,,,,,
98,77.051,71.967,30/06/24 4:44,,,,,,,
98,77.038,71.9598,30/06/24 4:44,,,,,,,
98,77.025,71.9526,30/06/24 4:44,,,,,,,
98,77.012,71.9454,30/06/24 4:44,,,,,,,
98,76.999,71.9382,30/06/24 4:45,,,,,,,
98,76.986,71.931,30/06/24 4:45,,,,,,,
98,76.973,71.9238,30/06/24 4:45,,,,,,,
98,76.96,71.9166,30/06/24 4:45,,,,,,,
98,76.947,71.9094,30/06/24 4:46,,,,,,,
98,76.934,71.9022,30/06/24 4:46,,,,,,,
97,76.921,71.895,30/06/24 4:46,,,,,,,
97,76.907,71.8878,30/06/24 4:46,,,,,,,
97,76.894,71.8808,30/06/24 4:47,,,,,,,
97,76.881,71.8738,30/06/24 4:47,,,,,,,
97,76.868,71.8668,30/06/24 4:47,,,,,,,
97,76.855,71.8598,30/06/24 4:47,,,,,,,
97,76.842,71.8528,30/06/24 4:48,,,,,,,
97,76.829,71.8456,30/06/24 4:48,,,,,,,
97,76.816,71.8384,30/06/24 4:48,,,,,,,
97,76.803,71.8312,30/06/24 4:48,,,,,,,
97,76.79,71.824,30/06/24 4:49,,,,,,,
97,76.777,71.8168,30/06/24 4:49,,,,,,,
97,76.764,71.8096,30/06/24 4:49,,,,,,,
97,76.751,71.8024,30/06/24 4:49,,,,,,,
97,76.738,71.7952,30/06/24 4:50,,,,,,,
97,76.725,71.7878,30/06/24 4:50,,,,,,,
97,76.712,71.7804,30/06/24 4:50,,,,,,,
97,76.699,71.7728,30/06/24 4:50,,,,,,,
97,76.686,71.7652,30/06/24 4:51,,,,,,,
97,76.673,71.7576,30/06/24 4:51,,,,,,,
96,76.659,71.75,30/06/24 4:51,,,,,,,
96,76.645,71.7424,30/06/24 4:51,,,,,,,
96,76.632,71.735,30/06/24 4:52,,,,,,,
96,76.619,71.7276,30/06/24 4:52,,,,,,,
96,76.606,71.7202,30/06/24 4:52,,,,,,,
96,76.593,71.7128,30/06/24 4:52,,,,,,,
96,76.58,71.7054,30/06/24 4:53,,,,,,,
96,76.566,71.698,30/06/24 4:53,,,,,,,
96,76.552,71.6906,30/06/24 4:53,,,,,,,
96,76.538,71.683,30/06/24 4:53,,,,,,,
96,76.524,71.6754,30/06/24 4:54,,,,,,,
96,76.51,71.6678,30/06/24 4:54,,,,,,,
96,76.496,71.6602,30/06/24 4:54,,,,,,,
96,76.482,71.6526,30/06/24 4:54,,,,,,,
96,76.468,71.645,30/06/24 4:55,,,,,,,
96,76.454,71.6374,30/06/24 4:55,,,,,,,
96,76.44,71.6298,30/06/24 4:55,,,,,,,
96,76.426,71.6222,30/06/24 4:55,,,,,,,
96,76.412,71.6146,30/06/24 4:56,,,,,,,
96,76.398,71.607,30/06/24 4:56,,,,,,,
96,76.384,71.5994,30/06/24 4:56,,,,,,,
96,76.37,71.5918,30/06/24 4:56,,,,,,,
96,76.355,71.5842,30/06/24 4:57,,,,,,,
96,76.34,71.5766,30/06/24 4:57,,,,,,,
96,76.325,71.569,30/06/24 4:57,,,,,,,
96,76.31,71.5614,30/06/24 4:57,,,,,,,
96,76.295,71.5538,30/06/24 4:58,,,,,,,
96,76.28,71.5462,30/06/24 4:58,,,,,,,
96,76.265,71.5386,30/06/24 4:58,,,,,,,
96,76.25,71.531,30/06/24 4:58,,,,,,,
96,76.235,71.5234,30/06/24 4:59,,,,,,,
96,76.219,71.5156,30/06/24 4:59,,,,,,,
96,76.203,71.5078,30/06/24 4:59,,,,,,,
96,76.187,71.5,30/06/24 5:00,,,,,,,
95,76.171,71.4922,30/06/24 5:00,,,,,,,
95,76.155,71.4844,30/06/24 5:00,,,,,,,
95,76.14,71.4768,30/06/24 5:00,,,,,,,
95,76.125,71.4692,30/06/24 5:00,,,,,,,
95,76.11,71.4616,30/06/24 5:01,,,,,,,
95,76.095,71.454,30/06/24 5:01,,,,,,,
95,76.08,71.4464,30/06/24 5:01,,,,,,,
95,76.065,71.4386,30/06/24 5:01,,,,,,,
95,76.049,71.4308,30/06/24 5:02,,,,,,,
95,76.033,71.4226,30/06/24 5:02,,,,,,,
95,76.017,71.4144,30/06/24 5:02,,,,,,,
95,76.001,71.4062,30/06/24 5:03,,,,,,,
95,75.985,71.398,30/06/24 5:03,,,,,,,
95,75.969,71.3898,30/06/24 5:03,,,,,,,
95,75.953,71.3816,30/06/24 5:03,,,,,,,
95,75.937,71.3734,30/06/24 5:03,,,,,,,
95,75.921,71.3652,30/06/24 5:04,,,,,,,
95,75.904,71.357,30/06/24 5:04,,,,,,,
95,75.887,71.3488,30/06/24 5:04,,,,,,,
95,75.87,71.3406,30/06/24 5:04,,,,,,,
95,75.853,71.3324,30/06/24 5:05,,,,,,,
95,75.836,71.3242,30/06/24 5:05,,,,,,,
95,75.817,71.316,30/06/24 5:05,,,,,,,
95,75.798,71.3078,30/06/24 5:06,,,,,,,
95,75.779,71.2994,30/06/24 5:06,,,,,,,
95,75.76,71.291,30/06/24 5:06,,,,,,,
95,75.741,71.2826,30/06/24 5:06,,,,,,,
95,75.722,71.2742,30/06/24 5:06,,,,,,,
94,75.703,71.2658,30/06/24 5:07,,,,,,,
94,75.683,71.2574,30/06/24 5:07,,,,,,,
94,75.664,71.2492,30/06/24 5:07,,,,,,,
94,75.644,71.241,30/06/24 5:10,,,,,,,
94,75.624,71.2328,30/06/24 5:10,,,,,,,
94,75.604,71.2246,30/06/24 5:10,,,,,,,
94,75.584,71.2164,30/06/24 5:11,,,,,,,
94,75.564,71.2082,30/06/24 5:11,,,,,,,
94,75.544,71.1998,30/06/24 5:11,,,,,,,
94,75.524,71.1914,30/06/24 5:11,,,,,,,
94,75.504,71.183,30/06/24 5:11,,,,,,,
94,75.484,71.1746,30/06/24 5:12,,,,,,,
94,75.464,71.1664,30/06/24 5:12,,,,,,,
94,75.444,71.1582,30/06/24 5:12,,,,,,,
94,75.423,71.15,30/06/24 5:12,,,,,,,
94,75.402,71.1416,30/06/24 5:13,,,,,,,
94,75.381,71.1332,30/06/24 5:13,,,,,,,
94,75.36,71.1248,30/06/24 5:13,,,,,,,
94,75.339,71.1164,30/06/24 5:14,,,,,,,
94,75.318,71.108,30/06/24 5:24,,,,,,,
94,75.297,71.0996,30/06/24 5:24,,,,,,,
94,75.275,71.091,30/06/24 5:24,,,,,,,
94,75.253,71.0824,30/06/24 5:25,,,,,,,
94,75.231,71.0736,30/06/24 5:25,,,,,,,
94,75.209,71.0648,30/06/24 5:25,,,,,,,
94,75.186,71.056,30/06/24 5:26,,,,,,,
94,75.163,71.0472,30/06/24 5:26,,,,,,,
94,75.14,71.0384,30/06/24 5:26,,,,,,,
94,75.116,71.0296,30/06/24 5:26,,,,,,,
94,75.092,71.0208,30/06/24 5:27,,,,,,,
94,75.068,71.012,30/06/24 5:27,,,,,,,
94,75.044,71.0032,30/06/24 5:27,,,,,,,
94,75.019,70.9944,30/06/24 5:27,,,,,,,
94,74.994,70.9856,30/06/24 5:27,,,,,,,
93,74.969,70.9768,30/06/24 5:28,,,,,,,
93,74.944,70.968,30/06/24 5:28,,,,,,,
93,74.919,70.9594,30/06/24 5:28,,,,,,,
93,74.894,70.9508,30/06/24 5:29,,,,,,,
93,74.869,70.9422,30/06/24 5:29,,,,,,,
93,74.844,70.9336,30/06/24 5:29,,,,,,,
93,74.819,70.925,30/06/24 5:29,,,,,,,
93,74.794,70.9162,30/06/24 5:30,,,,,,,
93,74.769,70.9074,30/06/24 5:30,,,,,,,
93,74.744,70.8986,30/06/24 5:30,,,,,,,
93,74.719,70.8898,30/06/24 5:30,,,,,,,
93,74.694,70.881,30/06/24 5:30,,,,,,,
93,74.669,70.8722,30/06/24 5:31,,,,,,,
93,74.644,70.8634,30/06/24 5:31,,,,,,,
93,74.619,70.8546,30/06/24 5:31,,,,,,,
93,74.593,70.8458,30/06/24 5:32,,,,,,,
93,74.567,70.837,30/06/24 5:32,,,,,,,
93,74.541,70.8282,30/06/24 5:32,,,,,,,
93,74.515,70.8194,30/06/24 5:32,,,,,,,
93,74.489,70.8104,30/06/24 5:32,,,,,,,
93,74.463,70.8014,30/06/24 5:33,,,,,,,
93,74.437,70.7924,30/06/24 5:33,,,,,,,
93,74.411,70.7834,30/06/24 5:33,,,,,,,
93,74.384,70.7744,30/06/24 5:34,,,,,,,
93,74.357,70.7654,30/06/24 5:34,,,,,,,
93,74.331,70.7564,30/06/24 5:34,,,,,,,
93,74.305,70.7474,30/06/24 5:34,,,,,,,
93,74.278,70.7384,30/06/24 5:35,,,,,,,
93,74.251,70.7294,30/06/24 5:35,,,,,,,
93,74.224,70.7204,30/06/24 5:35,,,,,,,
93,74.197,70.7114,30/06/24 5:35,,,,,,,
93,74.17,70.7024,30/06/24 5:36,,,,,,,
92,74.143,70.6934,30/06/24 5:36,,,,,,,
92,74.116,70.6844,30/06/24 5:36,,,,,,,
92,74.09,70.6756,30/06/24 5:37,,,,,,,
92,74.064,70.6668,30/06/24 5:37,,,,,,,
92,74.038,70.658,30/06/24 5:37,,,,,,,
92,74.011,70.6492,30/06/24 5:37,,,,,,,
92,73.984,70.6404,30/06/24 5:38,,,,,,,
92,73.957,70.6316,30/06/24 5:38,,,,,,,
92,73.929,70.6228,30/06/24 5:38,,,,,,,
92,73.901,70.614,30/06/24 5:38,,,,,,,
92,73.873,70.6052,30/06/24 5:38,,,,,,,
92,73.845,70.5964,30/06/24 5:39,,,,,,,
92,73.817,70.5874,30/06/24 5:39,,,,,,,
92,73.789,70.5784,30/06/24 5:39,,,,,,,
92,73.761,70.5694,30/06/24 5:40,,,,,,,
92,73.733,70.5604,30/06/24 5:40,,,,,,,
92,73.705,70.5514,30/06/24 5:40,,,,,,,
92,73.677,70.5424,30/06/24 5:40,,,,,,,
92,73.648,70.5334,30/06/24 5:41,,,,,,,
92,73.619,70.5244,30/06/24 5:41,,,,,,,
92,73.59,70.5154,30/06/24 5:41,,,,,,,
92,73.561,70.5064,30/06/24 5:41,,,,,,,
92,73.532,70.4974,30/06/24 5:41,,,,,,,
92,73.503,70.4884,30/06/24 5:42,,,,,,,
92,73.474,70.4794,30/06/24 5:42,,,,,,,
92,73.445,70.4704,30/06/24 5:42,,,,,,,
92,73.416,70.4614,30/06/24 5:43,,,,,,,
92,73.387,70.4524,30/06/24 5:43,,,,,,,
92,73.358,70.4434,30/06/24 5:43,,,,,,,
92,73.329,70.4344,30/06/24 5:43,,,,,,,
92,73.3,70.4254,30/06/24 5:44,,,,,,,
92,73.27,70.4162,30/06/24 5:44,,,,,,,
92,73.24,70.407,30/06/24 5:44,,,,,,,
92,73.21,70.3978,30/06/24 5:44,,,,,,,
92,73.18,70.3886,30/06/24 5:44,,,,,,,
92,73.15,70.3794,30/06/24 5:45,,,,,,,
92,73.12,70.3702,30/06/24 5:45,,,,,,,
92,73.09,70.361,30/06/24 5:45,,,,,,,
92,73.06,70.3518,30/06/24 5:46,,,,,,,
91,73.03,70.3426,30/06/24 5:46,,,,,,,
91,73,70.3334,30/06/24 5:46,,,,,,,
91,72.971,70.3244,30/06/24 5:46,,,,,,,
91,72.942,70.3154,30/06/24 5:47,,,,,,,
91,72.913,70.3064,30/06/24 5:47,,,,,,,
91,72.884,70.2974,30/06/24 5:47,,,,,,,
91,72.855,70.2884,30/06/24 5:47,,,,,,,
91,72.826,70.2794,30/06/24 5:48,,,,,,,
91,72.797,70.2704,30/06/24 5:48,,,,,,,
91,72.768,70.2614,30/06/24 5:50,,,,,,,
91,72.739,70.2524,30/06/24 5:51,,,,,,,
91,72.71,70.2434,30/06/24 5:51,,,,,,,
91,72.68,70.2344,30/06/24 5:51,,,,,,,
90,72.65,70.2254,30/06/24 5:52,,,,,,,
90,72.62,70.2164,30/06/24 5:52,,,,,,,
90,72.591,70.2076,30/06/24 5:52,,,,,,,
90,72.562,70.1988,30/06/24 5:52,,,,,,,
90,72.533,70.19,30/06/24 5:52,,,,,,,
90,72.504,70.1812,30/06/24 5:53,,,,,,,
90,72.475,70.1724,30/06/24 5:53,,,,,,,
90,72.446,70.1636,30/06/24 5:53,,,,,,,
90,72.416,70.1548,30/06/24 5:54,,,,,,,
90,72.386,70.146,30/06/24 5:54,,,,,,,
90,72.356,70.1372,30/06/24 5:54,,,,,,,
90,72.326,70.1284,30/06/24 5:54,,,,,,,
90,72.296,70.1196,30/06/24 5:55,,,,,,,
90,72.266,70.1108,30/06/24 5:55,,,,,,,
90,72.236,70.102,30/06/24 5:55,,,,,,,
90,72.206,70.0932,30/06/24 5:55,,,,,,,
90,72.176,70.0844,30/06/24 5:56,,,,,,,
90,72.146,70.0756,30/06/24 5:56,,,,,,,
90,72.116,70.0668,30/06/24 5:56,,,,,,,
90,72.086,70.0578,30/06/24 5:56,,,,,,,
90,72.056,70.0488,30/06/24 5:57,,,,,,,
90,72.025,70.0398,30/06/24 5:57,,,,,,,
90,71.995,70.0308,30/06/24 5:57,,,,,,,
90,71.964,70.0216,30/06/24 5:57,,,,,,,
90,71.933,70.0124,30/06/24 5:58,,,,,,,
90,71.902,70.0032,30/06/24 5:58,,,,,,,
90,71.871,69.994,30/06/24 5:58,,,,,,,
90,71.84,69.9848,30/06/24 5:58,,,,,,,
90,71.809,69.9756,30/06/24 5:59,,,,,,,
90,71.778,69.9664,30/06/24 5:59,,,,,,,
90,71.747,69.9572,30/06/24 5:59,,,,,,,
90,71.716,69.948,30/06/24 5:59,,,,,,,
90,71.685,69.9388,30/06/24 6:00,,,,,,,
89,71.653,69.9296,30/06/24 6:00,,,,,,,
89,71.621,69.9204,30/06/24 6:00,,,,,,,
89,71.59,69.9114,30/06/24 6:00,,,,,,,
89,71.559,69.9024,30/06/24 6:00,,,,,,,
89,71.528,69.8934,30/06/24 6:01,,,,,,,
89,71.497,69.8844,30/06/24 6:01,,,,,,,
89,71.466,69.8754,30/06/24 6:01,,,,,,,
89,71.435,69.8664,30/06/24 6:02,,,,,,,
89,71.404,69.8574,30/06/24 6:02,,,,,,,
89,71.373,69.8484,30/06/24 6:02,,,,,,,
89,71.341,69.8394,30/06/24 6:03,,,,,,,
89,71.309,69.8304,30/06/24 6:03,,,,,,,
89,71.277,69.8212,30/06/24 6:03,,,,,,,
89,71.245,69.812,30/06/24 6:03,,,,,,,
89,71.212,69.8028,30/06/24 6:03,,,,,,,
89,71.179,69.7938,30/06/24 6:04,,,,,,,
89,71.146,69.7848,30/06/24 6:04,,,,,,,
89,71.113,69.7756,30/06/24 6:04,,,,,,,
89,71.08,69.7664,30/06/24 6:05,,,,,,,
89,71.047,69.7572,30/06/24 6:05,,,,,,,
89,71.014,69.748,30/06/24 6:05,,,,,,,
89,70.981,69.7388,30/06/24 6:05,,,,,,,
89,70.948,69.7296,30/06/24 6:06,,,,,,,
88,70.915,69.7204,30/06/24 6:06,,,,,,,
89,70.882,69.7112,30/06/24 6:06,,,,,,,
88,70.85,69.7022,30/06/24 6:06,,,,,,,
88,70.816,69.693,30/06/24 6:06,,,,,,,
88,70.783,69.684,30/06/24 6:07,,,,,,,
88,70.75,69.675,30/06/24 6:07,,,,,,,
88,70.717,69.666,30/06/24 6:07,,,,,,,
88,70.684,69.6568,30/06/24 6:08,,,,,,,
88,70.651,69.6476,30/06/24 6:08,,,,,,,
88,70.617,69.6384,30/06/24 6:08,,,,,,,
88,70.583,69.6292,30/06/24 6:08,,,,,,,
88,70.549,69.62,30/06/24 6:09,,,,,,,
88,70.515,69.6108,30/06/24 6:09,,,,,,,
88,70.481,69.6016,30/06/24 6:09,,,,,,,
88,70.447,69.5924,30/06/24 6:10,,,,,,,
88,70.413,69.5832,30/06/24 6:10,,,,,,,
88,70.379,69.574,30/06/24 6:10,,,,,,,
88,70.345,69.5648,30/06/24 6:10,,,,,,,
88,70.311,69.5556,30/06/24 6:11,,,,,,,
88,70.277,69.5464,30/06/24 6:11,,,,,,,
88,70.243,69.5372,30/06/24 6:11,,,,,,,
88,70.209,69.528,30/06/24 6:11,,,,,,,
88,70.175,69.5188,30/06/24 6:12,,,,,,,
88,70.14,69.5096,30/06/24 6:12,,,,,,,
88,70.105,69.5004,30/06/24 6:12,,,,,,,
88,70.07,69.4912,30/06/24 6:12,,,,,,,
88,70.035,69.482,30/06/24 6:13,,,,,,,
88,70,69.4728,30/06/24 6:13,,,,,,,
88,69.964,69.4636,30/06/24 6:13,,,,,,,
88,69.928,69.4544,30/06/24 6:13,,,,,,,
88,69.892,69.4452,30/06/24 6:14,,,,,,,
88,69.856,69.436,30/06/24 6:14,,,,,,,
88,69.82,69.4268,30/06/24 6:14,,,,,,,
88,69.784,69.4176,30/06/24 6:14,,,,,,,
88,69.747,69.4084,30/06/24 6:14,,,,,,,
88,69.71,69.3992,30/06/24 6:15,,,,,,,
88,69.673,69.39,30/06/24 6:15,,,,,,,
88,69.636,69.3808,30/06/24 6:15,,,,,,,
88,69.599,69.3716,30/06/24 6:16,,,,,,,
88,69.561,69.3624,30/06/24 6:16,,,,,,,
87,69.523,69.353,30/06/24 6:16,,,,,,,
87,69.485,69.3436,30/06/24 6:16,,,,,,,
87,69.448,69.3344,30/06/24 6:17,,,,,,,
87,69.411,69.3252,30/06/24 6:17,,,,,,,
87,69.374,69.316,30/06/24 6:17,,,,,,,
87,69.337,69.3068,30/06/24 6:17,,,,,,,
87,69.3,69.2976,30/06/24 6:17,,,,,,,
87,69.263,69.2884,30/06/24 6:18,,,,,,,
87,69.225,69.2792,30/06/24 6:18,,,,,,,
87,69.187,69.27,30/06/24 6:19,,,,,,,
87,69.149,69.2606,30/06/24 6:19,,,,,,,
87,69.111,69.2512,30/06/24 6:19,,,,,,,
87,69.073,69.2418,30/06/24 6:19,,,,,,,
87,69.034,69.2324,30/06/24 6:20,,,,,,,
87,68.995,69.223,30/06/24 6:20,,,,,,,
87,68.956,69.2136,30/06/24 6:20,,,,,,,
87,68.918,69.2042,30/06/24 6:20,,,,,,,
87,68.879,69.1948,30/06/24 6:21,,,,,,,
87,68.84,69.1854,30/06/24 6:21,,,,,,,
87,68.801,69.176,30/06/24 6:21,,,,,,,
87,68.762,69.1666,30/06/24 6:21,,,,,,,
87,68.722,69.1572,30/06/24 6:22,,,,,,,
87,68.682,69.1478,30/06/24 6:22,,,,,,,
86,68.641,69.1384,30/06/24 6:22,,,,,,,
86,68.6,69.129,30/06/24 6:23,,,,,,,
86,68.56,69.1198,30/06/24 6:23,,,,,,,
86,68.52,69.1106,30/06/24 6:23,,,,,,,
86,68.48,69.1014,30/06/24 6:23,,,,,,,
86,68.44,69.0922,30/06/24 6:24,,,,,,,
86,68.4,69.083,30/06/24 6:24,,,,,,,
86,68.36,69.0738,30/06/24 6:24,,,,,,,
86,68.32,69.0646,30/06/24 6:24,,,,,,,
86,68.28,69.0554,30/06/24 6:25,,,,,,,
86,68.24,69.0462,30/06/24 6:25,,,,,,,
86,68.2,69.037,30/06/24 6:25,,,,,,,
86,68.16,69.0278,30/06/24 6:26,,,,,,,
86,68.12,69.0186,30/06/24 6:26,,,,,,,
86,68.079,69.0094,30/06/24 6:26,,,,,,,
86,68.038,69.0002,30/06/24 6:27,,,,,,,
85,67.997,68.991,30/06/24 6:27,,,,,,,
85,67.956,68.9818,30/06/24 6:27,,,,,,,
85,67.916,68.9728,30/06/24 6:27,,,,,,,
85,67.876,68.9638,30/06/24 6:28,,,,,,,
85,67.835,68.9548,30/06/24 6:28,,,,,,,
85,67.794,68.9458,30/06/24 6:28,,,,,,,
85,67.753,68.9368,30/06/24 6:28,,,,,,,
85,67.712,68.9278,30/06/24 6:29,,,,,,,
85,67.671,68.9188,30/06/24 6:29,,,,,,,
85,67.63,68.9098,30/06/24 6:30,,,,,,,
85,67.589,68.9008,30/06/24 6:31,,,,,,,
85,67.548,68.8918,30/06/24 6:31,,,,,,,
85,67.507,68.8828,30/06/24 6:31,,,,,,,
85,67.466,68.8738,30/06/24 6:31,,,,,,,
85,67.425,68.8648,30/06/24 6:32,,,,,,,
85,67.384,68.8558,30/06/24 6:32,,,,,,,
85,67.342,68.8468,30/06/24 6:32,,,,,,,
85,67.3,68.8378,30/06/24 6:32,,,,,,,
85,67.258,68.8288,30/06/24 6:33,,,,,,,
85,67.216,68.8198,30/06/24 6:33,,,,,,,
85,67.174,68.8108,30/06/24 6:33,,,,,,,
85,67.132,68.8018,30/06/24 6:33,,,,,,,
85,67.09,68.7928,30/06/24 6:34,,,,,,,
85,67.048,68.7838,30/06/24 6:34,,,,,,,
85,67.006,68.7748,30/06/24 6:34,,,,,,,
85,66.964,68.7658,30/06/24 6:34,,,,,,,
85,66.922,68.7568,30/06/24 6:35,,,,,,,
85,66.88,68.7478,30/06/24 6:35,,,,,,,
85,66.838,68.7388,30/06/24 6:35,,,,,,,
85,66.796,68.7298,30/06/24 6:35,,,,,,,
85,66.753,68.7208,30/06/24 6:36,,,,,,,
85,66.71,68.7118,30/06/24 6:36,,,,,,,
85,66.667,68.7028,30/06/24 6:36,,,,,,,
85,66.624,68.6936,30/06/24 6:36,,,,,,,
85,66.581,68.6844,30/06/24 6:37,,,,,,,
85,66.538,68.6752,30/06/24 6:37,,,,,,,
85,66.495,68.666,30/06/24 6:37,,,,,,,
85,66.452,68.6568,30/06/24 6:37,,,,,,,
85,66.409,68.6476,30/06/24 6:38,,,,,,,
85,66.366,68.6384,30/06/24 6:38,,,,,,,
85,66.323,68.6292,30/06/24 6:38,,,,,,,
85,66.28,68.62,30/06/24 6:38,,,,,,,
85,66.237,68.6108,30/06/24 6:39,,,,,,,
85,66.194,68.6016,30/06/24 6:39,,,,,,,
85,66.15,68.5924,30/06/24 6:39,,,,,,,
85,66.106,68.5832,30/06/24 6:39,,,,,,,
85,66.062,68.574,30/06/24 6:40,,,,,,,
85,66.018,68.5648,30/06/24 6:40,,,,,,,
85,65.974,68.5556,30/06/24 6:40,,,,,,,
85,65.93,68.5464,30/06/24 6:40,,,,,,,
85,65.886,68.5372,30/06/24 6:41,,,,,,,
85,65.842,68.528,30/06/24 6:41,,,,,,,
85,65.798,68.5188,30/06/24 6:41,,,,,,,
85,65.754,68.5096,30/06/24 6:41,,,,,,,
85,65.71,68.5004,30/06/24 6:42,,,,,,,
84,65.666,68.4912,30/06/24 6:42,,,,,,,
84,65.622,68.482,30/06/24 6:42,,,,,,,
84,65.579,68.473,30/06/24 6:42,,,,,,,
84,65.536,68.464,30/06/24 6:43,,,,,,,
84,65.493,68.455,30/06/24 6:43,,,,,,,
84,65.45,68.446,30/06/24 6:43,,,,,,,
84,65.407,68.437,30/06/24 6:43,,,,,,,
84,65.364,68.428,30/06/24 6:44,,,,,,,
84,65.321,68.419,30/06/24 6:44,,,,,,,
84,65.278,68.41,30/06/24 6:44,,,,,,,
84,65.235,68.401,30/06/24 6:44,,,,,,,
84,65.192,68.392,30/06/24 6:45,,,,,,,
84,65.149,68.383,30/06/24 6:45,,,,,,,
84,65.106,68.3738,30/06/24 6:45,,,,,,,
84,65.063,68.3646,30/06/24 6:45,,,,,,,
84,65.019,68.3554,30/06/24 6:46,,,,,,,
84,64.975,68.3462,30/06/24 6:46,,,,,,,
84,64.931,68.337,30/06/24 6:46,,,,,,,
83,64.887,68.3278,30/06/24 6:46,,,,,,,
83,64.843,68.3186,30/06/24 6:47,,,,,,,
83,64.8,68.3096,30/06/24 6:47,,,,,,,
83,64.757,68.3006,30/06/24 6:47,,,,,,,
83,64.714,68.2916,30/06/24 6:48,,,,,,,
83,64.671,68.2826,30/06/24 6:48,,,,,,,
83,64.628,68.2736,30/06/24 6:48,,,,,,,
83,64.584,68.2646,30/06/24 6:49,,,,,,,
